id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2436595,Dupont Studio - 2 blocks from the Metro,8160186,"Steve, Tracy, Alan And Katch",,"Dupont Circle, Connecticut Avenue/K Street",38.9128067721837,-77.03943918478329,Entire home/apt,165,3,14,2017-04-22,0.36,44,177
13413787,Lovely 2 Bedroom Apartment in the Heart of Dupont,46794484,Jeremy,,"Dupont Circle, Connecticut Avenue/K Street",38.90909971258051,-77.04769060888283,Entire home/apt,349,1,46,2017-04-30,5.13,1,120
16756108,Basement homestay in sweet location.,3904027,Georgina,,"Dupont Circle, Connecticut Avenue/K Street",38.913827911139705,-77.04110808519366,Private room,125,2,1,2017-01-23,0.28,2,112
11315134,Discover DC from Dupont Circle,59171644,Rachel,,"Dupont Circle, Connecticut Avenue/K Street",38.90795042905485,-77.04610349654696,Entire home/apt,77,3,5,2017-04-21,0.48,1,24
10921785,"Chic designer-rustic, 14th & U Neighborhood, Metro",56607502,Julian & Lucrecia,,"Dupont Circle, Connecticut Avenue/K Street",38.91521661684645,-77.03569831220959,Private room,90,1,78,2017-05-04,7.13,2,0
12166924,#1 - Apt for business travel - Dupont/U Street!,15044614,Sanjay,,"Dupont Circle, Connecticut Avenue/K Street",38.91824597895091,-77.03543462488118,Private room,130,1,15,2017-03-16,1.22,5,356
14789510,Spacious Private Bedroom Available,4227555,Jennifer,,"Dupont Circle, Connecticut Avenue/K Street",38.91468937321005,-77.040893309938,Private room,109,2,12,2017-03-19,1.52,1,99
7939196,Charming Basement Suite in Dupont!,22611225,Daniela,,"Dupont Circle, Connecticut Avenue/K Street",38.908382198095154,-77.04787215321738,Private room,177,3,10,2017-03-01,0.53,2,281
238669,Dupont 1BD in best DC location!,1251308,Nick,,"Dupont Circle, Connecticut Avenue/K Street",38.90973860040499,-77.03912701816225,Entire home/apt,179,2,81,2017-04-02,1.20,1,295
14788837,Private Cozy Room on DuPont,31184993,Maria,,"Dupont Circle, Connecticut Avenue/K Street",38.908514775484285,-77.0476057964508,Private room,55,5,0,,,2,286
13215892,DuPont Circle Studio,21766327,Kara,,"Dupont Circle, Connecticut Avenue/K Street",38.91267133333677,-77.04171772067649,Entire home/apt,550,1,0,,,1,0
