id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
12428994,Dowtown-Boston 2BR Apt.-Opera House,30283594,Kara,,Chinatown,42.35080070816983,-71.06169059449208,Entire home/apt,191,3,5,2017-09-12,0.41,181,360
19113658,4B Boston Dwtn Whole 2BR Suite perfect 4 tour/biz,90527363,Haiying,,Chinatown,42.34750167092934,-71.06038488081501,Entire home/apt,179,1,9,2017-09-16,3.70,12,157
16363651,Modern 1BR in Boston w City Views,2744319,Andrea,,Chinatown,42.35158832172898,-71.05971120957724,Entire home/apt,150,2,6,2017-05-07,0.65,1,0
18489707,2 Boston Dwtn Shiny 4BR/2BT walk2all 4 Biz/Tour,90527363,Haiying,,Chinatown,42.347441188126645,-71.06049762864691,Entire home/apt,399,1,15,2017-09-30,3.44,12,324
10117472,Lux Furnished Boston 2-BR Apt Near China Town,30283594,Kara,,Chinatown,42.35132188621957,-71.06269213714496,Entire home/apt,189,3,0,,,181,360
12067685,Central sunny apt. (fun rugs),3981669,Katerina,,Chinatown,42.34942447726353,-71.06341296834017,Entire home/apt,135,3,7,2017-04-18,0.39,1,0
9921925,Upscale 1-BR Boston Apt!!,30283594,Kara,,Chinatown,42.3522773819644,-71.06168847333879,Entire home/apt,129,3,0,,,181,360
10117329,Luxury Furnished 2BR Boston Apt by Logan Airport,30283594,Kara,,Chinatown,42.35090794513311,-71.06197529166677,Entire home/apt,175,3,4,2017-09-11,0.19,181,360
19423386,Entire Apartment in the Heart of Boston,24107860,Jennifer,,Chinatown,42.3514777490352,-71.05960204311775,Entire home/apt,275,1,0,,,2,111
14246956,"Great 2 bdrm aptmt in DownTown Boston, sleeps 6!",31340713,Kama,,Chinatown,42.34754058861708,-71.06021712789311,Entire home/apt,175,2,31,2017-09-10,2.45,9,202
12984748,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",9419684,Mike,,Chinatown,42.3504252777942,-71.05969261367373,Entire home/apt,272,7,1,2017-07-12,0.34,76,177
